unit_id,logical_edge_id,hybrid_group,path_option,segment_index,segment_from,segment_to,edge_flow
R_m0020_L005_W00009,through,R_m0020_L005_W00009:through,base,0,upper,down,20
R_m0020_L005_W00010,through,R_m0020_L005_W00010:through,base,0,upper,down,20
R_m0020_L005_W00011,through,R_m0020_L005_W00011:through,base,0,upper,down,20
R_m0020_L005_W00012,through,R_m0020_L005_W00012:through,base,0,upper,down,20
R_m0020_L005_W00013,through,R_m0020_L005_W00013:through,base,0,upper,down,20
R_m0020_L005_W00014,through,R_m0020_L005_W00014:through,base,0,upper,down,20
R_m0020_L005_W00015,through,R_m0020_L005_W00015:through,base,0,upper,down,20
R_m0020_L006_W00000,through,R_m0020_L006_W00000:through,base,0,upper,down,20
R_m0020_L006_W00001,through,R_m0020_L006_W00001:through,base,0,upper,down,20
R_m0020_L006_W00002,through,R_m0020_L006_W00002:through,base,0,upper,down,20
R_m0020_L006_W00003,through,R_m0020_L006_W00003:through,base,0,upper,down,20
R_m0020_L006_W00004,through,R_m0020_L006_W00004:through,base,0,upper,down,20
R_m0020_L006_W00005,through,R_m0020_L006_W00005:through,base,0,upper,down,20
R_m0020_L006_W00006,through,R_m0020_L006_W00006:through,base,0,upper,down,20
R_m0020_L006_W00007,through,R_m0020_L006_W00007:through,base,0,upper,down,20
R_m0020_L006_W00008,through,R_m0020_L006_W00008:through,base,0,upper,down,20
R_m0020_L006_W00009,through,R_m0020_L006_W00009:through,base,0,upper,down,20
R_m0020_L006_W00010,through,R_m0020_L006_W00010:through,base,0,upper,down,20
R_m0020_L006_W00011,through,R_m0020_L006_W00011:through,base,0,upper,down,20
R_m0020_L006_W00012,through,R_m0020_L006_W00012:through,base,0,upper,down,20
R_m0020_L006_W00013,through,R_m0020_L006_W00013:through,base,0,upper,down,20
R_m0020_L006_W00014,through,R_m0020_L006_W00014:through,base,0,upper,down,20
R_m0020_L006_W00015,through,R_m0020_L006_W00015:through,base,0,upper,down,20
R_m0021_L001_W00000,through,R_m0021_L001_W00000:through,base,0,upper,down,21
R_m0021_L001_W00001,through,R_m0021_L001_W00001:through,base,0,upper,down,21
R_m0021_L001_W00002,through,R_m0021_L001_W00002:through,base,0,upper,down,21
R_m0021_L001_W00003,through,R_m0021_L001_W00003:through,base,0,upper,down,21
R_m0021_L001_W00004,through,R_m0021_L001_W00004:through,base,0,upper,down,21
R_m0021_L001_W00005,through,R_m0021_L001_W00005:through,base,0,upper,down,21
R_m0021_L001_W00006,through,R_m0021_L001_W00006:through,base,0,upper,down,21
R_m0021_L001_W00007,through,R_m0021_L001_W00007:through,base,0,upper,down,21
R_m0021_L001_W00008,through,R_m0021_L001_W00008:through,base,0,upper,down,21
R_m0021_L001_W00009,through,R_m0021_L001_W00009:through,base,0,upper,down,21
R_m0021_L001_W00010,through,R_m0021_L001_W00010:through,base,0,upper,down,21
R_m0021_L001_W00011,through,R_m0021_L001_W00011:through,base,0,upper,down,21
R_m0021_L001_W00012,through,R_m0021_L001_W00012:through,base,0,upper,down,21
R_m0021_L001_W00013,through,R_m0021_L001_W00013:through,base,0,upper,down,21
R_m0021_L001_W00014,through,R_m0021_L001_W00014:through,base,0,upper,down,21
R_m0021_L001_W00015,through,R_m0021_L001_W00015:through,base,0,upper,down,21
R_m0021_L002_W00000,through,R_m0021_L002_W00000:through,base,0,upper,down,21
R_m0021_L002_W00001,through,R_m0021_L002_W00001:through,base,0,upper,down,21
R_m0021_L002_W00002,through,R_m0021_L002_W00002:through,base,0,upper,down,21
R_m0021_L002_W00003,through,R_m0021_L002_W00003:through,base,0,upper,down,21
R_m0021_L002_W00004,through,R_m0021_L002_W00004:through,base,0,upper,down,21
R_m0021_L002_W00005,through,R_m0021_L002_W00005:through,base,0,upper,down,21
R_m0021_L002_W00006,through,R_m0021_L002_W00006:through,base,0,upper,down,21
R_m0021_L002_W00007,through,R_m0021_L002_W00007:through,base,0,upper,down,21
R_m0021_L002_W00008,through,R_m0021_L002_W00008:through,base,0,upper,down,21
R_m0021_L002_W00009,through,R_m0021_L002_W00009:through,base,0,upper,down,21
R_m0021_L002_W00010,through,R_m0021_L002_W00010:through,base,0,upper,down,21
R_m0021_L002_W00011,through,R_m0021_L002_W00011:through,base,0,upper,down,21
R_m0021_L002_W00012,through,R_m0021_L002_W00012:through,base,0,upper,down,21
R_m0021_L002_W00013,through,R_m0021_L002_W00013:through,base,0,upper,down,21
R_m0021_L002_W00014,through,R_m0021_L002_W00014:through,base,0,upper,down,21
R_m0021_L002_W00015,through,R_m0021_L002_W00015:through,base,0,upper,down,21
R_m0021_L003_W00000,through,R_m0021_L003_W00000:through,base,0,upper,down,21
R_m0021_L003_W00001,through,R_m0021_L003_W00001:through,base,0,upper,down,21
R_m0021_L003_W00002,through,R_m0021_L003_W00002:through,base,0,upper,down,21
R_m0021_L003_W00003,through,R_m0021_L003_W00003:through,base,0,upper,down,21
R_m0021_L003_W00004,through,R_m0021_L003_W00004:through,base,0,upper,down,21
R_m0021_L003_W00005,through,R_m0021_L003_W00005:through,base,0,upper,down,21
R_m0021_L003_W00006,through,R_m0021_L003_W00006:through,base,0,upper,down,21
R_m0021_L003_W00007,through,R_m0021_L003_W00007:through,base,0,upper,down,21
R_m0021_L003_W00008,through,R_m0021_L003_W00008:through,base,0,upper,down,21
R_m0021_L003_W00009,through,R_m0021_L003_W00009:through,base,0,upper,down,21
R_m0021_L003_W00010,through,R_m0021_L003_W00010:through,base,0,upper,down,21
R_m0021_L003_W00011,through,R_m0021_L003_W00011:through,base,0,upper,down,21
R_m0021_L003_W00012,through,R_m0021_L003_W00012:through,base,0,upper,down,21
R_m0021_L003_W00013,through,R_m0021_L003_W00013:through,base,0,upper,down,21
R_m0021_L003_W00014,through,R_m0021_L003_W00014:through,base,0,upper,down,21
R_m0021_L003_W00015,through,R_m0021_L003_W00015:through,base,0,upper,down,21
R_m0021_L004_W00000,through,R_m0021_L004_W00000:through,base,0,upper,down,21
R_m0021_L004_W00001,through,R_m0021_L004_W00001:through,base,0,upper,down,21
R_m0021_L004_W00002,through,R_m0021_L004_W00002:through,base,0,upper,down,21
R_m0021_L004_W00003,through,R_m0021_L004_W00003:through,base,0,upper,down,21
R_m0021_L004_W00004,through,R_m0021_L004_W00004:through,base,0,upper,down,21
R_m0021_L004_W00005,through,R_m0021_L004_W00005:through,base,0,upper,down,21
R_m0021_L004_W00006,through,R_m0021_L004_W00006:through,base,0,upper,down,21
R_m0021_L004_W00007,through,R_m0021_L004_W00007:through,base,0,upper,down,21
R_m0021_L004_W00008,through,R_m0021_L004_W00008:through,base,0,upper,down,21
R_m0021_L004_W00009,through,R_m0021_L004_W00009:through,base,0,upper,down,21
R_m0021_L004_W00010,through,R_m0021_L004_W00010:through,base,0,upper,down,21
R_m0021_L004_W00011,through,R_m0021_L004_W00011:through,base,0,upper,down,21
R_m0021_L004_W00012,through,R_m0021_L004_W00012:through,base,0,upper,down,21
R_m0021_L004_W00013,through,R_m0021_L004_W00013:through,base,0,upper,down,21
R_m0021_L004_W00014,through,R_m0021_L004_W00014:through,base,0,upper,down,21
R_m0021_L004_W00015,through,R_m0021_L004_W00015:through,base,0,upper,down,21
R_m0021_L005_W00000,through,R_m0021_L005_W00000:through,base,0,upper,down,21
R_m0021_L005_W00001,through,R_m0021_L005_W00001:through,base,0,upper,down,21
R_m0021_L005_W00002,through,R_m0021_L005_W00002:through,base,0,upper,down,21
R_m0021_L005_W00003,through,R_m0021_L005_W00003:through,base,0,upper,down,21
R_m0021_L005_W00004,through,R_m0021_L005_W00004:through,base,0,upper,down,21
R_m0021_L005_W00005,through,R_m0021_L005_W00005:through,base,0,upper,down,21
R_m0021_L005_W00006,through,R_m0021_L005_W00006:through,base,0,upper,down,21
R_m0021_L005_W00007,through,R_m0021_L005_W00007:through,base,0,upper,down,21
R_m0021_L005_W00008,through,R_m0021_L005_W00008:through,base,0,upper,down,21
R_m0021_L005_W00009,through,R_m0021_L005_W00009:through,base,0,upper,down,21
R_m0021_L005_W00010,through,R_m0021_L005_W00010:through,base,0,upper,down,21
R_m0021_L005_W00011,through,R_m0021_L005_W00011:through,base,0,upper,down,21
R_m0021_L005_W00012,through,R_m0021_L005_W00012:through,base,0,upper,down,21
R_m0021_L005_W00013,through,R_m0021_L005_W00013:through,base,0,upper,down,21
R_m0021_L005_W00014,through,R_m0021_L005_W00014:through,base,0,upper,down,21
R_m0021_L005_W00015,through,R_m0021_L005_W00015:through,base,0,upper,down,21
R_m0021_L006_W00000,through,R_m0021_L006_W00000:through,base,0,upper,down,21
R_m0021_L006_W00001,through,R_m0021_L006_W00001:through,base,0,upper,down,21
R_m0021_L006_W00002,through,R_m0021_L006_W00002:through,base,0,upper,down,21
R_m0021_L006_W00003,through,R_m0021_L006_W00003:through,base,0,upper,down,21
R_m0021_L006_W00004,through,R_m0021_L006_W00004:through,base,0,upper,down,21
R_m0021_L006_W00005,through,R_m0021_L006_W00005:through,base,0,upper,down,21
R_m0021_L006_W00006,through,R_m0021_L006_W00006:through,base,0,upper,down,21
R_m0021_L006_W00007,through,R_m0021_L006_W00007:through,base,0,upper,down,21
R_m0021_L006_W00008,through,R_m0021_L006_W00008:through,base,0,upper,down,21
R_m0021_L006_W00009,through,R_m0021_L006_W00009:through,base,0,upper,down,21
R_m0021_L006_W00010,through,R_m0021_L006_W00010:through,base,0,upper,down,21
R_m0021_L006_W00011,through,R_m0021_L006_W00011:through,base,0,upper,down,21
R_m0021_L006_W00012,through,R_m0021_L006_W00012:through,base,0,upper,down,21
R_m0021_L006_W00013,through,R_m0021_L006_W00013:through,base,0,upper,down,21
R_m0021_L006_W00014,through,R_m0021_L006_W00014:through,base,0,upper,down,21
R_m0021_L006_W00015,through,R_m0021_L006_W00015:through,base,0,upper,down,21
R_m0022_L001_W00000,through,R_m0022_L001_W00000:through,base,0,upper,down,22
R_m0022_L001_W00001,through,R_m0022_L001_W00001:through,base,0,upper,down,22
R_m0022_L001_W00002,through,R_m0022_L001_W00002:through,base,0,upper,down,22
R_m0022_L001_W00003,through,R_m0022_L001_W00003:through,base,0,upper,down,22
R_m0022_L001_W00004,through,R_m0022_L001_W00004:through,base,0,upper,down,22
R_m0022_L001_W00005,through,R_m0022_L001_W00005:through,base,0,upper,down,22
R_m0022_L001_W00006,through,R_m0022_L001_W00006:through,base,0,upper,down,22
R_m0022_L001_W00007,through,R_m0022_L001_W00007:through,base,0,upper,down,22
R_m0022_L001_W00008,through,R_m0022_L001_W00008:through,base,0,upper,down,22
R_m0022_L001_W00009,through,R_m0022_L001_W00009:through,base,0,upper,down,22
R_m0022_L001_W00010,through,R_m0022_L001_W00010:through,base,0,upper,down,22
R_m0022_L001_W00011,through,R_m0022_L001_W00011:through,base,0,upper,down,22
R_m0022_L001_W00012,through,R_m0022_L001_W00012:through,base,0,upper,down,22
R_m0022_L001_W00013,through,R_m0022_L001_W00013:through,base,0,upper,down,22
R_m0022_L001_W00014,through,R_m0022_L001_W00014:through,base,0,upper,down,22
R_m0022_L001_W00015,through,R_m0022_L001_W00015:through,base,0,upper,down,22
R_m0022_L002_W00000,through,R_m0022_L002_W00000:through,base,0,upper,down,22
R_m0022_L002_W00001,through,R_m0022_L002_W00001:through,base,0,upper,down,22
R_m0022_L002_W00002,through,R_m0022_L002_W00002:through,base,0,upper,down,22
R_m0022_L002_W00003,through,R_m0022_L002_W00003:through,base,0,upper,down,22
R_m0022_L002_W00004,through,R_m0022_L002_W00004:through,base,0,upper,down,22
R_m0022_L002_W00005,through,R_m0022_L002_W00005:through,base,0,upper,down,22
R_m0022_L002_W00006,through,R_m0022_L002_W00006:through,base,0,upper,down,22
R_m0022_L002_W00007,through,R_m0022_L002_W00007:through,base,0,upper,down,22
R_m0022_L002_W00008,through,R_m0022_L002_W00008:through,base,0,upper,down,22
R_m0022_L002_W00009,through,R_m0022_L002_W00009:through,base,0,upper,down,22
R_m0022_L002_W00010,through,R_m0022_L002_W00010:through,base,0,upper,down,22
R_m0022_L002_W00011,through,R_m0022_L002_W00011:through,base,0,upper,down,22
R_m0022_L002_W00012,through,R_m0022_L002_W00012:through,base,0,upper,down,22
R_m0022_L002_W00013,through,R_m0022_L002_W00013:through,base,0,upper,down,22
R_m0022_L002_W00014,through,R_m0022_L002_W00014:through,base,0,upper,down,22
R_m0022_L002_W00015,through,R_m0022_L002_W00015:through,base,0,upper,down,22
R_m0022_L003_W00000,through,R_m0022_L003_W00000:through,base,0,upper,down,22
R_m0022_L003_W00001,through,R_m0022_L003_W00001:through,base,0,upper,down,22
R_m0022_L003_W00002,through,R_m0022_L003_W00002:through,base,0,upper,down,22
R_m0022_L003_W00003,through,R_m0022_L003_W00003:through,base,0,upper,down,22
R_m0022_L003_W00004,through,R_m0022_L003_W00004:through,base,0,upper,down,22
R_m0022_L003_W00005,through,R_m0022_L003_W00005:through,base,0,upper,down,22
R_m0022_L003_W00006,through,R_m0022_L003_W00006:through,base,0,upper,down,22
R_m0022_L003_W00007,through,R_m0022_L003_W00007:through,base,0,upper,down,22
R_m0022_L003_W00008,through,R_m0022_L003_W00008:through,base,0,upper,down,22
R_m0022_L003_W00009,through,R_m0022_L003_W00009:through,base,0,upper,down,22
R_m0022_L003_W00010,through,R_m0022_L003_W00010:through,base,0,upper,down,22
R_m0022_L003_W00011,through,R_m0022_L003_W00011:through,base,0,upper,down,22
R_m0022_L003_W00012,through,R_m0022_L003_W00012:through,base,0,upper,down,22
R_m0022_L003_W00013,through,R_m0022_L003_W00013:through,base,0,upper,down,22
R_m0022_L003_W00014,through,R_m0022_L003_W00014:through,base,0,upper,down,22
R_m0022_L003_W00015,through,R_m0022_L003_W00015:through,base,0,upper,down,22
R_m0022_L004_W00000,through,R_m0022_L004_W00000:through,base,0,upper,down,22
R_m0022_L004_W00001,through,R_m0022_L004_W00001:through,base,0,upper,down,22
R_m0022_L004_W00002,through,R_m0022_L004_W00002:through,base,0,upper,down,22
R_m0022_L004_W00003,through,R_m0022_L004_W00003:through,base,0,upper,down,22
R_m0022_L004_W00004,through,R_m0022_L004_W00004:through,base,0,upper,down,22
R_m0022_L004_W00005,through,R_m0022_L004_W00005:through,base,0,upper,down,22
R_m0022_L004_W00006,through,R_m0022_L004_W00006:through,base,0,upper,down,22
R_m0022_L004_W00007,through,R_m0022_L004_W00007:through,base,0,upper,down,22
R_m0022_L004_W00008,through,R_m0022_L004_W00008:through,base,0,upper,down,22
R_m0022_L004_W00009,through,R_m0022_L004_W00009:through,base,0,upper,down,22
R_m0022_L004_W00010,through,R_m0022_L004_W00010:through,base,0,upper,down,22
R_m0022_L004_W00011,through,R_m0022_L004_W00011:through,base,0,upper,down,22
R_m0022_L004_W00012,through,R_m0022_L004_W00012:through,base,0,upper,down,22
R_m0022_L004_W00013,through,R_m0022_L004_W00013:through,base,0,upper,down,22
R_m0022_L004_W00014,through,R_m0022_L004_W00014:through,base,0,upper,down,22
R_m0022_L004_W00015,through,R_m0022_L004_W00015:through,base,0,upper,down,22
R_m0022_L005_W00000,through,R_m0022_L005_W00000:through,base,0,upper,down,22
R_m0022_L005_W00001,through,R_m0022_L005_W00001:through,base,0,upper,down,22
R_m0022_L005_W00002,through,R_m0022_L005_W00002:through,base,0,upper,down,22
R_m0022_L005_W00003,through,R_m0022_L005_W00003:through,base,0,upper,down,22
R_m0022_L005_W00004,through,R_m0022_L005_W00004:through,base,0,upper,down,22
R_m0022_L005_W00005,through,R_m0022_L005_W00005:through,base,0,upper,down,22
R_m0022_L005_W00006,through,R_m0022_L005_W00006:through,base,0,upper,down,22
R_m0022_L005_W00007,through,R_m0022_L005_W00007:through,base,0,upper,down,22
R_m0022_L005_W00008,through,R_m0022_L005_W00008:through,base,0,upper,down,22
R_m0022_L005_W00009,through,R_m0022_L005_W00009:through,base,0,upper,down,22
R_m0022_L005_W00010,through,R_m0022_L005_W00010:through,base,0,upper,down,22
R_m0022_L005_W00011,through,R_m0022_L005_W00011:through,base,0,upper,down,22
R_m0022_L005_W00012,through,R_m0022_L005_W00012:through,base,0,upper,down,22
R_m0022_L005_W00013,through,R_m0022_L005_W00013:through,base,0,upper,down,22
R_m0022_L005_W00014,through,R_m0022_L005_W00014:through,base,0,upper,down,22
R_m0022_L005_W00015,through,R_m0022_L005_W00015:through,base,0,upper,down,22
R_m0022_L006_W00000,through,R_m0022_L006_W00000:through,base,0,upper,down,22
R_m0022_L006_W00001,through,R_m0022_L006_W00001:through,base,0,upper,down,22
R_m0022_L006_W00002,through,R_m0022_L006_W00002:through,base,0,upper,down,22
R_m0022_L006_W00003,through,R_m0022_L006_W00003:through,base,0,upper,down,22
R_m0022_L006_W00004,through,R_m0022_L006_W00004:through,base,0,upper,down,22
R_m0022_L006_W00005,through,R_m0022_L006_W00005:through,base,0,upper,down,22
R_m0022_L006_W00006,through,R_m0022_L006_W00006:through,base,0,upper,down,22
R_m0022_L006_W00007,through,R_m0022_L006_W00007:through,base,0,upper,down,22
R_m0022_L006_W00008,through,R_m0022_L006_W00008:through,base,0,upper,down,22
R_m0022_L006_W00009,through,R_m0022_L006_W00009:through,base,0,upper,down,22
R_m0022_L006_W00010,through,R_m0022_L006_W00010:through,base,0,upper,down,22
R_m0022_L006_W00011,through,R_m0022_L006_W00011:through,base,0,upper,down,22
R_m0022_L006_W00012,through,R_m0022_L006_W00012:through,base,0,upper,down,22
R_m0022_L006_W00013,through,R_m0022_L006_W00013:through,base,0,upper,down,22
R_m0022_L006_W00014,through,R_m0022_L006_W00014:through,base,0,upper,down,22
R_m0022_L006_W00015,through,R_m0022_L006_W00015:through,base,0,upper,down,22
R_m0023_L001_W00000,through,R_m0023_L001_W00000:through,base,0,upper,down,23
R_m0023_L001_W00001,through,R_m0023_L001_W00001:through,base,0,upper,down,23
R_m0023_L001_W00002,through,R_m0023_L001_W00002:through,base,0,upper,down,23
R_m0023_L001_W00003,through,R_m0023_L001_W00003:through,base,0,upper,down,23
R_m0023_L001_W00004,through,R_m0023_L001_W00004:through,base,0,upper,down,23
R_m0023_L001_W00005,through,R_m0023_L001_W00005:through,base,0,upper,down,23
R_m0023_L001_W00006,through,R_m0023_L001_W00006:through,base,0,upper,down,23
R_m0023_L001_W00007,through,R_m0023_L001_W00007:through,base,0,upper,down,23
R_m0023_L001_W00008,through,R_m0023_L001_W00008:through,base,0,upper,down,23
R_m0023_L001_W00009,through,R_m0023_L001_W00009:through,base,0,upper,down,23
R_m0023_L001_W00010,through,R_m0023_L001_W00010:through,base,0,upper,down,23
R_m0023_L001_W00011,through,R_m0023_L001_W00011:through,base,0,upper,down,23
R_m0023_L001_W00012,through,R_m0023_L001_W00012:through,base,0,upper,down,23
R_m0023_L001_W00013,through,R_m0023_L001_W00013:through,base,0,upper,down,23
R_m0023_L001_W00014,through,R_m0023_L001_W00014:through,base,0,upper,down,23
R_m0023_L001_W00015,through,R_m0023_L001_W00015:through,base,0,upper,down,23
R_m0023_L002_W00000,through,R_m0023_L002_W00000:through,base,0,upper,down,23
R_m0023_L002_W00001,through,R_m0023_L002_W00001:through,base,0,upper,down,23
R_m0023_L002_W00002,through,R_m0023_L002_W00002:through,base,0,upper,down,23
R_m0023_L002_W00003,through,R_m0023_L002_W00003:through,base,0,upper,down,23
R_m0023_L002_W00004,through,R_m0023_L002_W00004:through,base,0,upper,down,23
R_m0023_L002_W00005,through,R_m0023_L002_W00005:through,base,0,upper,down,23
R_m0023_L002_W00006,through,R_m0023_L002_W00006:through,base,0,upper,down,23
R_m0023_L002_W00007,through,R_m0023_L002_W00007:through,base,0,upper,down,23
R_m0023_L002_W00008,through,R_m0023_L002_W00008:through,base,0,upper,down,23
R_m0023_L002_W00009,through,R_m0023_L002_W00009:through,base,0,upper,down,23
R_m0023_L002_W00010,through,R_m0023_L002_W00010:through,base,0,upper,down,23
R_m0023_L002_W00011,through,R_m0023_L002_W00011:through,base,0,upper,down,23
R_m0023_L002_W00012,through,R_m0023_L002_W00012:through,base,0,upper,down,23
R_m0023_L002_W00013,through,R_m0023_L002_W00013:through,base,0,upper,down,23
R_m0023_L002_W00014,through,R_m0023_L002_W00014:through,base,0,upper,down,23
R_m0023_L002_W00015,through,R_m0023_L002_W00015:through,base,0,upper,down,23
R_m0023_L003_W00000,through,R_m0023_L003_W00000:through,base,0,upper,down,23
R_m0023_L003_W00001,through,R_m0023_L003_W00001:through,base,0,upper,down,23
R_m0023_L003_W00002,through,R_m0023_L003_W00002:through,base,0,upper,down,23
R_m0023_L003_W00003,through,R_m0023_L003_W00003:through,base,0,upper,down,23
R_m0023_L003_W00004,through,R_m0023_L003_W00004:through,base,0,upper,down,23
R_m0023_L003_W00005,through,R_m0023_L003_W00005:through,base,0,upper,down,23
R_m0023_L003_W00006,through,R_m0023_L003_W00006:through,base,0,upper,down,23
R_m0023_L003_W00007,through,R_m0023_L003_W00007:through,base,0,upper,down,23
R_m0023_L003_W00008,through,R_m0023_L003_W00008:through,base,0,upper,down,23
R_m0023_L003_W00009,through,R_m0023_L003_W00009:through,base,0,upper,down,23
R_m0023_L003_W00010,through,R_m0023_L003_W00010:through,base,0,upper,down,23
R_m0023_L003_W00011,through,R_m0023_L003_W00011:through,base,0,upper,down,23
R_m0023_L003_W00012,through,R_m0023_L003_W00012:through,base,0,upper,down,23
R_m0023_L003_W00013,through,R_m0023_L003_W00013:through,base,0,upper,down,23
R_m0023_L003_W00014,through,R_m0023_L003_W00014:through,base,0,upper,down,23
R_m0023_L003_W00015,through,R_m0023_L003_W00015:through,base,0,upper,down,23
R_m0023_L004_W00000,through,R_m0023_L004_W00000:through,base,0,upper,down,23
R_m0023_L004_W00001,through,R_m0023_L004_W00001:through,base,0,upper,down,23
R_m0023_L004_W00002,through,R_m0023_L004_W00002:through,base,0,upper,down,23
R_m0023_L004_W00003,through,R_m0023_L004_W00003:through,base,0,upper,down,23
R_m0023_L004_W00004,through,R_m0023_L004_W00004:through,base,0,upper,down,23
R_m0023_L004_W00005,through,R_m0023_L004_W00005:through,base,0,upper,down,23
R_m0023_L004_W00006,through,R_m0023_L004_W00006:through,base,0,upper,down,23
R_m0023_L004_W00007,through,R_m0023_L004_W00007:through,base,0,upper,down,23
R_m0023_L004_W00008,through,R_m0023_L004_W00008:through,base,0,upper,down,23
R_m0023_L004_W00009,through,R_m0023_L004_W00009:through,base,0,upper,down,23
R_m0023_L004_W00010,through,R_m0023_L004_W00010:through,base,0,upper,down,23
R_m0023_L004_W00011,through,R_m0023_L004_W00011:through,base,0,upper,down,23
R_m0023_L004_W00012,through,R_m0023_L004_W00012:through,base,0,upper,down,23
R_m0023_L004_W00013,through,R_m0023_L004_W00013:through,base,0,upper,down,23
R_m0023_L004_W00014,through,R_m0023_L004_W00014:through,base,0,upper,down,23
R_m0023_L004_W00015,through,R_m0023_L004_W00015:through,base,0,upper,down,23
R_m0023_L005_W00000,through,R_m0023_L005_W00000:through,base,0,upper,down,23
R_m0023_L005_W00001,through,R_m0023_L005_W00001:through,base,0,upper,down,23
R_m0023_L005_W00002,through,R_m0023_L005_W00002:through,base,0,upper,down,23
R_m0023_L005_W00003,through,R_m0023_L005_W00003:through,base,0,upper,down,23
R_m0023_L005_W00004,through,R_m0023_L005_W00004:through,base,0,upper,down,23
R_m0023_L005_W00005,through,R_m0023_L005_W00005:through,base,0,upper,down,23
R_m0023_L005_W00006,through,R_m0023_L005_W00006:through,base,0,upper,down,23
R_m0023_L005_W00007,through,R_m0023_L005_W00007:through,base,0,upper,down,23
R_m0023_L005_W00008,through,R_m0023_L005_W00008:through,base,0,upper,down,23
R_m0023_L005_W00009,through,R_m0023_L005_W00009:through,base,0,upper,down,23
R_m0023_L005_W00010,through,R_m0023_L005_W00010:through,base,0,upper,down,23
R_m0023_L005_W00011,through,R_m0023_L005_W00011:through,base,0,upper,down,23
R_m0023_L005_W00012,through,R_m0023_L005_W00012:through,base,0,upper,down,23
R_m0023_L005_W00013,through,R_m0023_L005_W00013:through,base,0,upper,down,23
R_m0023_L005_W00014,through,R_m0023_L005_W00014:through,base,0,upper,down,23
R_m0023_L005_W00015,through,R_m0023_L005_W00015:through,base,0,upper,down,23
R_m0023_L006_W00000,through,R_m0023_L006_W00000:through,base,0,upper,down,23
R_m0023_L006_W00001,through,R_m0023_L006_W00001:through,base,0,upper,down,23
R_m0023_L006_W00002,through,R_m0023_L006_W00002:through,base,0,upper,down,23
R_m0023_L006_W00003,through,R_m0023_L006_W00003:through,base,0,upper,down,23
R_m0023_L006_W00004,through,R_m0023_L006_W00004:through,base,0,upper,down,23
R_m0023_L006_W00005,through,R_m0023_L006_W00005:through,base,0,upper,down,23
R_m0023_L006_W00006,through,R_m0023_L006_W00006:through,base,0,upper,down,23
R_m0023_L006_W00007,through,R_m0023_L006_W00007:through,base,0,upper,down,23
R_m0023_L006_W00008,through,R_m0023_L006_W00008:through,base,0,upper,down,23
R_m0023_L006_W00009,through,R_m0023_L006_W00009:through,base,0,upper,down,23
R_m0023_L006_W00010,through,R_m0023_L006_W00010:through,base,0,upper,down,23
R_m0023_L006_W00011,through,R_m0023_L006_W00011:through,base,0,upper,down,23
R_m0023_L006_W00012,through,R_m0023_L006_W00012:through,base,0,upper,down,23
R_m0023_L006_W00013,through,R_m0023_L006_W00013:through,base,0,upper,down,23
R_m0023_L006_W00014,through,R_m0023_L006_W00014:through,base,0,upper,down,23
R_m0023_L006_W00015,through,R_m0023_L006_W00015:through,base,0,upper,down,23
R_m0024_L001_W00000,through,R_m0024_L001_W00000:through,base,0,upper,down,24
R_m0024_L001_W00001,through,R_m0024_L001_W00001:through,base,0,upper,down,24
R_m0024_L001_W00002,through,R_m0024_L001_W00002:through,base,0,upper,down,24
R_m0024_L001_W00003,through,R_m0024_L001_W00003:through,base,0,upper,down,24
R_m0024_L001_W00004,through,R_m0024_L001_W00004:through,base,0,upper,down,24
R_m0024_L001_W00005,through,R_m0024_L001_W00005:through,base,0,upper,down,24
R_m0024_L001_W00006,through,R_m0024_L001_W00006:through,base,0,upper,down,24
R_m0024_L001_W00007,through,R_m0024_L001_W00007:through,base,0,upper,down,24
R_m0024_L001_W00008,through,R_m0024_L001_W00008:through,base,0,upper,down,24
R_m0024_L001_W00009,through,R_m0024_L001_W00009:through,base,0,upper,down,24
R_m0024_L001_W00010,through,R_m0024_L001_W00010:through,base,0,upper,down,24
R_m0024_L001_W00011,through,R_m0024_L001_W00011:through,base,0,upper,down,24
R_m0024_L001_W00012,through,R_m0024_L001_W00012:through,base,0,upper,down,24
R_m0024_L001_W00013,through,R_m0024_L001_W00013:through,base,0,upper,down,24
R_m0024_L001_W00014,through,R_m0024_L001_W00014:through,base,0,upper,down,24
R_m0024_L001_W00015,through,R_m0024_L001_W00015:through,base,0,upper,down,24
R_m0024_L002_W00000,through,R_m0024_L002_W00000:through,base,0,upper,down,24
R_m0024_L002_W00001,through,R_m0024_L002_W00001:through,base,0,upper,down,24
R_m0024_L002_W00002,through,R_m0024_L002_W00002:through,base,0,upper,down,24
R_m0024_L002_W00003,through,R_m0024_L002_W00003:through,base,0,upper,down,24
R_m0024_L002_W00004,through,R_m0024_L002_W00004:through,base,0,upper,down,24
R_m0024_L002_W00005,through,R_m0024_L002_W00005:through,base,0,upper,down,24
R_m0024_L002_W00006,through,R_m0024_L002_W00006:through,base,0,upper,down,24
R_m0024_L002_W00007,through,R_m0024_L002_W00007:through,base,0,upper,down,24
R_m0024_L002_W00008,through,R_m0024_L002_W00008:through,base,0,upper,down,24
R_m0024_L002_W00009,through,R_m0024_L002_W00009:through,base,0,upper,down,24
R_m0024_L002_W00010,through,R_m0024_L002_W00010:through,base,0,upper,down,24
R_m0024_L002_W00011,through,R_m0024_L002_W00011:through,base,0,upper,down,24
R_m0024_L002_W00012,through,R_m0024_L002_W00012:through,base,0,upper,down,24
